id,preferred app,app use frequency,experience on app,app inaccuracy,app reliable,stats experience,vis type,question type,guess,guess-alone,true precipitation amount,true pop,confidence,follow up text,effort bar,effort dot,effort hop,effort text,rank1,rank2,rank3,rank4,feedback
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Hypothetical Outcome Plot,amount,0.01,0.01,0.05,0.45,Kind of Confident,,Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Quantile Dot Plot,alone,No,No,0.95,0.2,Very Confident,"It looks like a guarantee it will be raining during and before my walk, so I would choose to reschedule.",Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Hypothetical Outcome Plot,alone,Yes,Yes,0.05,0.0375,Very Confident,"It looks like it won't rain at all on this day, and I woul enjoy a walk at 3 PM.",Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Static Bar Chart,amount,0.35,0.35,0.4,0.8,Kind of Confident,,Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Text,friend,Yes,Yes,0.55,0.25,Very Confident,"The rain seems most likely after the hike begins, when it's more dangerous since it's harder to prepare.",Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Text,alone,Yes,Yes,0.125,0.075,Very Confident,"I don't see a high enough chance for rain around that time and while there would be rain that morning, I think it would be nicer out by the time I go out.",Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Text,amount,0.38,0.38,0.6,0.95,Kind of Confident,,Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Quantile Dot Plot,event,No,No,0.564583333,0.208333333,Very Confident,"I see no rain before or after the event starts until 9 pm, and would probably skip buying the indoor space.",Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Text,event,Yes,Yes,0.610416667,0.227083333,Kind of Confident,"It says moderate precipitation, so it may be too uncomfortable should it rain",Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Hypothetical Outcome Plot,event,Yes,Yes,0.595833333,0.214583333,Very Confident,I would be expecting heavy precipitation during the event,Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Quantile Dot Plot,amount,0.2,0.2,0.05,1,Neutral,,Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_2rqfXtsYXvkz_2NoM,Apple Weather,Sometimes,Neutral,Not very often,Very reliable,College Stats Courses,Quantile Dot Plot,probability,0.1,0.1,0.2,0.3,Neutral,,Neutral,Very unfavorable,Unfavorable,Favorable,Bar,Text,Hop,QDP,Very unfavorable
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Static Bar Chart,alone,No,No,0.45,0.1125,Very Confident,I don't like rain. Chart say medium rain. I don't walk,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Static Bar Chart,event,Yes,Yes,0.66875,0.254166667,Very Confident,"It is going to big rain, and I'm scared.",Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Static Bar Chart,probability,80,80,0.35,0.7,Very unsure,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Quantile Dot Plot,friend,Yes,Yes,0.3625,0.0875,Kind of Confident,"First of all, your charts change depending on whether or not you choose to have them animated. Also, a simple integral would yield that there is about a 45% chance of rain (by my estimation), and I don't like rain.",Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Text,probability,65,65,0.25,0.65,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Hypothetical Outcome Plot,alone,No,No,0.825,0.3,Kind of Confident,"This is awful and I hate it, but the vast majority of models predict rain for tomorrow at 3.",Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Quantile Dot Plot,alone,No,No,0.8375,0.3,Very Confident,Big chance of rain,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Quantile Dot Plot,probability,65,65,0.4,0.75,Kind of Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Hypothetical Outcome Plot,amount,.2,.2,0.35,0.8,So Unsure,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Text,event,Yes,Yes,0.377083333,0.158333333,Kind of Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Quantile Dot Plot,event,Yes,Yes,0.25625,0.129166667,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Hypothetical Outcome Plot,probability,5,5,0.05,0.3,Kind of Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Text,alone,No,No,0.6875,0.3125,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Static Bar Chart,amount,.2,.2,0.2,0.4,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Static Bar Chart,friend,Yes,Yes,0.425,0.125,Kind of Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Text,amount,,,0.4,0.55,So Unsure,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Hypothetical Outcome Plot,friend,Yes,Yes,0.2,0.0875,Neutral,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Text,friend,Yes,Yes,0.5,0.2625,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Quantile Dot Plot,amount,.5,.5,0.5,1,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_32E2uVM3Z6jZwbkLz,Dark Sky,More than once per day,Very favorable,Not very often,Very reliable,Mathematician,Hypothetical Outcome Plot,event,No,No,0.26875,0.1125,Very Confident,,Very unfavorable,Very unfavorable,Unfavorable,Neutral,Bar,Text,Hop,QDP,1) Animating these things is awful and makes them more difficult to read. 2) This survey is waaaaaaay too long.
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Hypothetical Outcome Plot,amount,0,0,0.4,0.6,Kind of Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Static Bar Chart,event,Yes,Yes,0.60625,0.25,Very Confident,"The y-axis isn't labeled so I'm a little annoyed. There's expected to be heavy precipitation (~.5in/hr) after 2pm for 2pm, 3pm, 5pm, 6pm, and 7pm. It's very likely that it will be too rainy to hold the event outdoors (assuming it takes place past 2pm).",Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Quantile Dot Plot,amount,.1,.1,0.15,0.4,Very Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Static Bar Chart,probability,0,0,0,0,Very Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Quantile Dot Plot,probability,80,80,0.4,0.85,Very Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Quantile Dot Plot,friend,Yes,Yes,0.9,0.325,Very Confident,"The probability graph is a straight line at 100% probability, which means it is certain that it will rain tomorrow.",Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Static Bar Chart,amount,.10,.10,0.1,0.85,Very Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Quantile Dot Plot,alone,Yes,Yes,0.9,0.3125,Very Confident,"There's about an 83% chance of rain, but the amount of precipitation is centered around .05in/hr so it's really only a drizzle.",Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Text,amount,.2,.2,0.1,0.25,Very Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Hypothetical Outcome Plot,event,No,No,0.514583333,0.202083333,Very Confident,"A handful of the hypothetical graphs show moderate precipitation around 1pm but for the most part I wouldn't be too worried. (you should specify what time the event is, it could be in the morning, it could be in the afternoon, BE SPECIFIC!)",Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Text,probability,65,65,0.2,0.65,Very Confident,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Quantile Dot Plot,event,Yes,Yes,0.377083333,0.154166667,Very Confident,After around noon the probability of precipitation centered around 80-100% probability of rain so I would definitely book for indoors.,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Static Bar Chart,friend,No,No,0.325,0.1375,Very Confident,There might be a little rain from 3-7pm but it's not enough to make a big difference.,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Text,event,No,No,0.489583333,0.158333333,Very Confident,It might rain around 11am but the rest of the day seems ok,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Text,friend,Yes,Yes,0.5,0.125,Very Confident,The chance is hovering around 45-50% so I wouldn't want to get caught in moderate precipitation.,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Hypothetical Outcome Plot,alone,Yes,Yes,0.875,0.35,Very Confident,"All of the hypothetical graphs show rain at 3pm, and most of them are moderate to heavy precipitation.",Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Hypothetical Outcome Plot,probability,30,30,0.1,0.5,Unsure,,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Hypothetical Outcome Plot,friend,Yes,Yes,0.4,0.175,Very Confident,Most of the plots don't show much rain past 3pm,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Text,alone,No,No,0.4875,0.225,Very Confident,There's increasing chance of rain past 3pm (except 5pm),Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
-M_7BXl5kv4eJPafk2Dm,Apple Weather,More than once per day,Favorable,Sometimes,Somewhat reliable,High School Stats Courses,Static Bar Chart,alone,Yes,Yes,0.625,0.2125,Very Confident,If I'm outside for less than an hour then yes,Unfavorable,Very favorable,Very unfavorable,Neutral,QDP,Text,Bar,Hop,"Specify an interval of time for the outdoor event. Also, be creative and pick a time OTHER than 3pm to go outside for a hike or whatever. And what is the point of the 55.000001%?"
